Timestamp,Event,Status,Gaze_Direction,Timer_Duration
10:11:26.787,TIMER_STOP,READING,Center,0.91
10:11:28.930,TIMER_START,READING,Up,0.0
10:11:28.930,GAZE_CHANGE,READING,Up,
10:11:29.071,GAZE_CHANGE,READING,Center,
10:11:29.103,GAZE_CHANGE,READING,Up,
10:11:29.197,GAZE_CHANGE,READING,Center,
10:11:29.712,TIMER_STOP,READING,Center,0.78
10:11:31.863,TIMER_START,READING,Up,0.0
10:11:31.863,GAZE_CHANGE,READING,Up,
10:11:31.896,GAZE_CHANGE,READING,Center,
10:11:32.420,TIMER_STOP,READING,Center,0.56
10:11:38.302,TIMER_START,READING,Up,0.0
10:11:38.302,GAZE_CHANGE,READING,Up,
10:11:38.350,GAZE_CHANGE,READING,Center,
10:11:38.872,TIMER_STOP,READING,Center,0.57
10:11:38.983,TIMER_START,READING,Up,0.0
10:11:38.983,GAZE_CHANGE,READING,Up,
10:11:39.047,GAZE_CHANGE,READING,Center,
10:11:39.206,GAZE_CHANGE,READING,Up,
10:11:39.238,GAZE_CHANGE,READING,Center,
10:11:39.763,TIMER_STOP,READING,Center,0.78
10:11:54.576,TIMER_START,READING,Up,0.0
10:11:54.576,GAZE_CHANGE,READING,Up,
10:11:54.604,GAZE_CHANGE,READING,Center,
10:11:54.622,GAZE_CHANGE,READING,Up,
10:11:54.748,GAZE_CHANGE,READING,Center,
10:11:55.273,TIMER_STOP,READING,Center,0.70
10:12:11.621,TIMER_START,READING,Up,0.0
10:12:11.622,GAZE_CHANGE,READING,Up,
10:12:11.650,GAZE_CHANGE,READING,Center,
10:12:12.155,TIMER_STOP,READING,Center,0.53
10:12:12.671,TIMER_START,READING,Up,0.0
10:12:12.671,GAZE_CHANGE,READING,Up,
10:12:12.696,GAZE_CHANGE,READING,Center,
10:12:13.220,TIMER_STOP,READING,Center,0.55
10:12:17.512,TIMER_START,READING,Up,0.0
10:12:17.512,GAZE_CHANGE,READING,Up,
10:12:17.546,GAZE_CHANGE,READING,Center,
10:12:18.053,TIMER_STOP,READING,Center,0.54
10:12:18.694,TIMER_START,READING,Up,0.0
10:12:18.696,GAZE_CHANGE,READING,Up,
10:12:18.730,GAZE_CHANGE,READING,Center,
10:12:19.232,TIMER_STOP,READING,Blinking,0.54
10:12:19.646,TIMER_START,READING,Up,0.0
10:12:19.646,GAZE_CHANGE,READING,Up,
10:12:19.687,GAZE_CHANGE,READING,Center,
10:12:20.190,TIMER_STOP,READING,Center,0.54
10:12:24.232,TIMER_START,READING,Up,0.0
10:12:24.232,GAZE_CHANGE,READING,Up,
10:12:24.264,GAZE_CHANGE,READING,Center,
10:12:24.311,GAZE_CHANGE,READING,Up,
10:12:24.453,GAZE_CHANGE,READING,Center,
10:12:24.992,TIMER_STOP,READING,Center,0.76
10:12:28.834,TIMER_START,READING,Up,0.0
10:12:28.834,GAZE_CHANGE,READING,Up,
10:12:28.866,GAZE_CHANGE,READING,Center,
10:12:28.882,GAZE_CHANGE,READING,Up,
10:12:28.914,GAZE_CHANGE,READING,Center,
10:12:29.424,TIMER_STOP,READING,Center,0.59
10:12:30.658,TIMER_START,READING,Up,0.0
10:12:30.658,GAZE_CHANGE,READING,Up,
10:12:30.688,GAZE_CHANGE,READING,Center,
10:12:30.732,GAZE_CHANGE,READING,Up,
10:12:30.784,GAZE_CHANGE,READING,Center,
10:12:30.872,GAZE_CHANGE,READING,Up,
10:12:30.904,GAZE_CHANGE,READING,Center,
10:12:31.035,GAZE_CHANGE,READING,Up,
10:12:31.103,GAZE_CHANGE,READING,Center,
10:12:31.129,GAZE_CHANGE,READING,Up,
10:12:31.157,GAZE_CHANGE,READING,Center,
10:12:31.190,GAZE_CHANGE,READING,Up,
10:12:31.220,GAZE_CHANGE,READING,Center,
10:12:31.744,TIMER_STOP,READING,Center,1.09
10:12:33.723,TIMER_START,READING,Up,0.0
10:12:33.723,GAZE_CHANGE,READING,Up,
10:12:33.819,GAZE_CHANGE,READING,Center,
10:12:33.850,GAZE_CHANGE,READING,Up,
10:12:34.071,GAZE_CHANGE,READING,Center,
10:12:34.135,GAZE_CHANGE,READING,Up,
10:12:34.183,GAZE_CHANGE,READING,Center,
10:12:34.217,GAZE_CHANGE,READING,Up,
10:12:34.262,GAZE_CHANGE,READING,Center,
10:12:34.277,GAZE_CHANGE,READING,Up,
10:12:34.293,GAZE_CHANGE,READING,Center,
10:12:34.357,GAZE_CHANGE,READING,Up,
10:12:34.389,GAZE_CHANGE,READING,Center,
10:12:34.907,TIMER_STOP,READING,Center,1.18
10:12:39.792,TIMER_START,READING,Up,0.0
10:12:39.792,GAZE_CHANGE,READING,Up,
10:12:39.872,GAZE_CHANGE,READING,Center,
10:12:40.016,GAZE_CHANGE,READING,Up,
10:12:40.047,GAZE_CHANGE,READING,Center,
10:12:40.079,GAZE_CHANGE,READING,Up,
10:12:40.110,GAZE_CHANGE,READING,Center,
10:12:40.174,GAZE_CHANGE,READING,Up,
10:12:40.227,GAZE_CHANGE,READING,Center,
10:12:40.300,GAZE_CHANGE,READING,Up,
10:12:40.348,GAZE_CHANGE,READING,Center,
10:12:40.507,GAZE_CHANGE,READING,Up,
10:12:40.728,GAZE_CHANGE,READING,Center,
10:12:40.760,GAZE_CHANGE,READING,Up,
10:12:40.823,GAZE_CHANGE,READING,Center,
10:12:40.855,GAZE_CHANGE,READING,Up,
10:12:40.886,GAZE_CHANGE,READING,Center,
10:12:40.918,GAZE_CHANGE,READING,Up,
10:12:40.950,GAZE_CHANGE,READING,Center,
10:12:41.040,GAZE_CHANGE,READING,Up,
10:12:41.070,GAZE_CHANGE,READING,Center,
10:12:41.160,GAZE_CHANGE,READING,Up,
10:12:41.234,GAZE_CHANGE,READING,Center,
10:12:41.393,GAZE_CHANGE,READING,Up,
